time,seconds_elapsed,z,y,x
1760107156201201200,5.816201171875,0.07599463313817978,-0.14935512840747833,0.15140123665332794
1760107156211267300,5.826267333984375,0.09916014224290848,-0.11496386677026749,0.05829925835132599
1760107156221332200,5.836332275390625,0.1218862235546112,-0.07373733818531036,-0.004214984830468893
1760107156231398400,5.8463984375,0.13143685460090637,-0.045510757714509964,-0.057265687733888626
1760107156241463300,5.85646337890625,0.10881702601909637,-0.03702166676521301,-0.10099772363901138
1760107156251529200,5.866529296875,0.06827066838741302,-0.03736202046275139,-0.138730987906456
1760107156261594400,5.876594482421875,0.010747186839580536,-0.04428810253739357,-0.1730617880821228
1760107156271660300,5.886660400390625,-0.05569974705576897,-0.04456879943609238,-0.19387200474739075
1760107156281725400,5.896725341796875,-0.12232325226068497,-0.031858332455158234,-0.19538654386997223
1760107156291791000,5.906791015625,-0.16466058790683746,0.006075202953070402,-0.18058894574642181
1760107156301856300,5.916856201171875,-0.1768895536661148,0.05609336122870445,-0.15245690941810608
1760107156311921400,5.92692138671875,-0.16188398003578186,0.08619480580091476,-0.13124243915081024
1760107156321987300,5.9369873046875,-0.1257520616054535,0.10014737397432327,-0.12472116202116013
1760107156332052200,5.94705224609375,-0.0788428857922554,0.10187230259180069,-0.13026213645935059
1760107156342118100,5.9571181640625,-0.036490365862846375,0.1016019880771637,-0.14797641336917877
1760107156352183300,5.967183349609375,-0.014099307358264923,0.07936593145132065,-0.16036464273929596
1760107156362249500,5.97724951171875,-0.004591289907693863,0.056181248277425766,-0.1637343317270279
1760107156372314000,5.987314208984375,0.004923119675368071,0.040110666304826736,-0.15091069042682648
1760107156382380300,5.99738037109375,0.01932576112449169,0.012220180593430996,-0.12438160926103592
1760107156392445400,6.007445556640625,0.028746958822011948,-0.0030362699180841446,-0.08473672717809677
1760107156402511400,6.017511474609375,0.04387957230210304,0.004793690051883459,-0.03778839111328125
1760107156412576300,6.027576171875,0.05043627694249153,0.016050605103373528,0.011482219211757183
1760107156422642200,6.03764208984375,0.05022721737623215,0.024033963680267334,0.0458521768450737
1760107156432707300,6.047707275390625,0.05061816796660423,0.02617381326854229,0.07241960614919662
1760107156442773200,6.057773193359375,0.06267376989126205,0.031156321987509727,0.07821544259786606
1760107156452838400,6.06783837890625,0.07417702674865723,0.03734657168388367,0.08308050781488419
1760107156462904300,6.077904296875,0.0768127590417862,0.038778021931648254,0.08233801275491714
1760107156472969200,6.08796923828125,0.07965914160013199,0.03303331881761551,0.07900187373161316
1760107156483034400,6.098034423828125,0.08047699928283691,0.043229762464761734,0.08503872901201248
1760107156493100300,6.108100341796875,0.08144638687372208,0.06415767967700958,0.10500018298625946
1760107156503165200,6.118165283203125,0.07541486620903015,0.08766913414001465,0.13943219184875488
1760107156513231400,6.1282314453125,0.06441520899534225,0.1121680811047554,0.1856076717376709
1760107156523296300,6.138296142578125,0.051480233669281006,0.12183615565299988,0.23142044246196747
1760107156533362400,6.148362548828125,0.035526834428310394,0.11521314084529877,0.26270008087158203
1760107156543427300,6.15842724609375,0.015016499906778336,0.08095557242631912,0.25661739706993103
1760107156553493200,6.1684931640625,-0.005429386626929045,0.024321584030985832,0.21557968854904175
1760107156563558400,6.178558349609375,-0.013307815417647362,-0.019533753395080566,0.15276078879833221
1760107156573624300,6.188624267578125,-0.010881676338613033,-0.033614952117204666,0.08853945136070251
1760107156583689200,6.198689208984375,0.0018125474452972412,-0.02292795293033123,0.049249839037656784
1760107156593755100,6.208755126953125,0.02383236214518547,-0.008159925229847431,0.03586079552769661
1760107156603820300,6.2188203125,0.04729001596570015,-0.00869016069918871,0.06467406451702118
