time,seconds_elapsed,z,y,x
1760107150744449000,0.359448974609375,0.5315905099660158,-0.6345677770987153,-0.2847582593292929
1760107150754513700,0.369513671875,0.5810433999210596,-0.6674713910520076,-0.29220373476333916
1760107150764579800,0.379579833984375,0.5917296291083097,-0.7719570169210433,-0.3916500147582963
1760107150774644700,0.389644775390625,0.6104840139389037,-0.8984557371556758,-0.4179738849950954
1760107150784711000,0.3997109375,0.6295125395357608,-0.9995745169401168,-0.37830793730001894
1760107150794775800,0.40977587890625,0.8168710944026708,-0.9330506651967764,-0.23610380800925193
1760107150804841700,0.419841796875,1.0101029252171516,-0.6790574916884302,0.10275345918103121
1760107150814907000,0.429906982421875,0.8051338948577642,-0.5410471973583102,0.4811674598045647
1760107150824972800,0.439972900390625,0.41816111466288564,-0.5385957125529647,0.600946114536561
1760107150835037700,0.45003759765625,0.004015665382146835,-0.5490265056744218,0.46788609955757854
1760107150845103600,0.460103515625,-0.28976737446188927,-0.5913825692363083,0.21965784625150261
1760107150855168800,0.470168701171875,-0.5053443080753087,-0.7323821085102856,-0.02935773977367207
1760107150865235000,0.48023486328125,-0.45228024188578125,-0.925552856787294,-0.24907464100234208
1760107150875299600,0.490299560546875,-0.10095043748021125,-0.9402255252622067,-0.15213082708129658
1760107150885365800,0.50036572265625,0.38584932912290093,-0.687155750209093,0.2036681403612718
1760107150895431000,0.510430908203125,0.7807002953469753,-0.4489847074717283,0.5683713306788355
1760107150905496800,0.520496826171875,0.6956430080473422,-0.47662192532941694,0.8411182314306497
1760107150915562000,0.53056201171875,0.2993675619781017,-0.6590785334989429,0.6904160671792924
1760107150925627600,0.540627685546875,-0.1254740533620119,-0.7265808748856186,0.3526770542960614
1760107150935692800,0.55069287109375,-0.5214923097997903,-0.8805719976797699,-0.009094429951161146
1760107150945758700,0.5607587890625,-0.8702104704022408,-1.1256871604666112,-0.3702283104145899
1760107150955823900,0.570823974609375,-0.9856897839725017,-1.2954700188934802,-0.5336113117365167
1760107150965889800,0.580889892578125,-0.5204442620515823,-1.2521993247047065,-0.4017100383386016
1760107150975954700,0.59095458984375,0.10084873067140579,-1.1256731319412587,-0.16865389092955738
1760107150986020900,0.601020751953125,0.6571300297796726,-1.0120090510994195,-0.0003514255198650062
1760107150996085800,0.611085693359375,0.9458493564933538,-0.9639791796848177,0.009401943264063448
1760107151006152000,0.62115185546875,1.120967438468337,-0.9660425419554114,-0.006303721520397812
1760107151016216800,0.631216796875,1.3003759111136197,-0.9558695229873061,-0.006020721594244241
1760107151026282800,0.64128271484375,1.2765566441088914,-1.10486678301692,-0.20885405509918928
1760107151036348000,0.651347900390625,1.0534621744722128,-1.2934367595002054,-0.39260092227496207
