time,seconds_elapsed,z,y,x
1760107122540706800,0.078706787109375,-0.13520339131355286,0.09188097715377808,0.14357927441596985
1760107122550773000,0.08877294921875,-0.09434197098016739,0.05178522318601608,0.10043845325708389
1760107122560839000,0.0988388671875,-0.035877518355846405,-0.01979156583547592,0.04149288311600685
1760107122570905000,0.108905029296875,0.0068254731595516205,-0.06912822276353836,-0.020993929356336594
1760107122580969700,0.1189697265625,0.028752263635396957,-0.05950907617807388,-0.05916106328368187
1760107122591036000,0.129035888671875,0.028329089283943176,-0.014868638478219509,-0.06958626955747604
1760107122601101800,0.139101806640625,0.014831652864813805,0.030874140560626984,-0.046764619648456573
1760107122611167000,0.1491669921875,-0.013304910622537136,0.05793372169137001,-0.014241299591958523
1760107122621232600,0.159232666015625,-0.037646371871232986,0.05810001119971275,0.013656668365001678
1760107122631298800,0.169298828125,-0.033368539065122604,0.05487625673413277,0.01981043443083763
1760107122641364000,0.179364013671875,-0.01220832671970129,0.05344156175851822,0.013889254070818424
1760107122651430000,0.189429931640625,0.008396283723413944,0.03953826427459717,-0.0005677152657881379
1760107122661495800,0.199495849609375,0.017100932076573372,0.022231917828321457,-0.008753322996199131
1760107122671562000,0.20956201171875,0.010008667595684528,0.0015862928703427315,0.005279405042529106
1760107122681627000,0.219626953125,0.002856127917766571,-0.023814424872398376,0.028872450813651085
1760107122691692800,0.22969287109375,-0.0034614226315170527,-0.028194524347782135,0.05729077756404877
1760107122701759000,0.239759033203125,-0.008167310617864132,-0.010594362393021584,0.07687877863645554
1760107122711824000,0.249823974609375,-0.004248469136655331,0.012222004123032093,0.06778035312891006
1760107122721890000,0.25989013671875,0.003449925221502781,0.033980146050453186,0.04623742774128914
1760107122731955700,0.269955810546875,0.016811802983283997,0.03410957753658295,0.011776125989854336
1760107122742020900,0.280020751953125,0.026325151324272156,0.024065673351287842,-0.01647331193089485
1760107122752086800,0.290086669921875,0.02170509845018387,0.009269949048757553,-0.036951687186956406
1760107122762153000,0.300153076171875,0.01101374439895153,-0.0029986053705215454,-0.03501022607088089
1760107122772219000,0.310218994140625,0.011881668120622635,-0.008873272687196732,-0.01719341240823269
1760107122782283800,0.32028369140625,0.005171211436390877,-0.017988968640565872,0.0015260068466886878
1760107122792349700,0.330349609375,-0.0032984395511448383,-0.015064550563693047,0.004366801120340824
1760107122802415900,0.340415771484375,0.0019360966980457306,-0.006995269097387791,-0.0019433116540312767
1760107122812481000,0.35048095703125,0.009380697272717953,0.004326094873249531,-0.03941532224416733
1760107122822547000,0.360546875,0.017342474311590195,0.012357030063867569,-0.0668257623910904
1760107122832612900,0.37061279296875,0.025547141209244728,0.019114002585411072,-0.07197605073451996
1760107122842677800,0.380677734375,0.028958570212125778,0.01777530461549759,-0.04252764955163002
1760107122852744000,0.390743896484375,0.023235972970724106,0.00493673887103796,0.0005985122406855226
1760107122862809900,0.400809814453125,0.009327782317996025,-0.011219972744584084,0.04355341196060181
1760107122872875000,0.410875,-0.008134031668305397,-0.01666427217423916,0.06433166563510895
1760107122882940700,0.420940673828125,-0.01696915552020073,-0.014013380743563175,0.05964859575033188
1760107122893006800,0.4310068359375,-0.013443397358059883,-0.0021543242037296295,0.030580993741750717
1760107122903072800,0.44107275390625,-0.007200345862656832,0.011215637437999249,-0.0049193017184734344
1760107122913138000,0.451137939453125,0.006868867669254541,0.022678151726722717,-0.025744156911969185
1760107122923203800,0.461203857421875,0.01503873709589243,0.029370903968811035,-0.020228810608386993
1760107122933269800,0.471269775390625,0.020956017076969147,0.022253870964050293,-0.004688466899096966
1760107122943335000,0.4813349609375,0.02757861092686653,0.006796710193157196,0.01931643672287464
1760107122953400800,0.49140087890625,0.025799352675676346,-0.01964821293950081,0.031307317316532135
1760107122963467000,0.501467041015625,0.01684483140707016,-0.040236618369817734,0.022613368928432465
1760107122973532000,0.511531982421875,0.004983110353350639,-0.04448089748620987,0.007092733401805162
1760107122983597800,0.521597900390625,-0.005114446859806776,-0.02282053232192993,-0.018955525010824203
1760107122993663700,0.531663818359375,-0.008589872159063816,0.014056259766221046,-0.03931352496147156
1760107123003729000,0.54172900390625,-0.006700449623167515,0.040621593594551086,-0.04674608260393143
1760107123013794800,0.551794921875,0.00016384804621338844,0.03886017948389053,-0.03425372391939163
1760107123023861000,0.561861083984375,0.0029314812272787094,0.01163520198315382,-0.006939818616956472
1760107123033927000,0.571927001953125,-0.002442245138809085,-0.026711389422416687,0.026851700618863106
1760107123043991800,0.58199169921875,-0.0006816426757723093,-0.047740016132593155,0.04835149645805359
1760107123054057700,0.5920576171875,0.0000035888515412807465,-0.04416871443390846,0.05171506851911545
1760107123064124000,0.6021240234375,0.0016802460886538029,-0.03042556717991829,0.031347036361694336
1760107123074189000,0.61218896484375,0.013113463297486305,-0.02315833419561386,0.005368167534470558
1760107123084254700,0.622254638671875,0.0301118902862072,-0.03062935546040535,-0.02178271673619747
1760107123094321000,0.63232080078125,0.045374732464551926,-0.0494011789560318,-0.054524149745702744
1760107123104385800,0.6423857421875,0.03724684938788414,-0.0268276184797287,-0.06443950533866882
1760107123114452000,0.652451904296875,0.020011937245726585,0.01441276352852583,-0.06977275758981705
1760107123124518000,0.662517822265625,-0.003022978315129876,0.04729305952787399,-0.059345927089452744
1760107123134582800,0.672582763671875,-0.010457192547619343,0.06315538287162781,-0.048053059726953506
1760107123144648700,0.682648681640625,0.005148041993379593,0.04334309697151184,-0.024366576224565506
1760107123154715000,0.69271484375,0.013416091911494732,0.0009511671960353851,0.002785149496048689
